ID,Speaker,utterance,annotation,list-ID
6,OBS,coucou Théophile on est le deux novembre deux mille neuf . [media],"[NULL,NULL,NULL]",1
6,OBS,coucou Théophile on est le deux novembre deux mille neuf . [media],"[NULL,NULL,NULL]",2
7,OBS,tu as trois ans et \<trail off question\> [media],"[NULL,NULL,NULL]",1
7,OBS,tu as trois ans et \<trail off question\> [media],"[NULL,NULL,NULL]",2
8,CHI,quatre ans ! [media],"[NULL,NULL,NULL]",1
8,CHI,quatre ans ! [media],"[NULL,NULL,NULL]",2
9,OBS,qua euh quatre ans et trois mois . [media],"[NULL,NULL,NULL]",1
9,OBS,qua euh quatre ans et trois mois . [media],"[NULL,NULL,NULL]",2
10,CHI,oui je prends des habits de cinq ans . [media],"[NULL,NULL,NULL]",1
10,CHI,oui je prends des habits de cinq ans . [media],"[NULL,NULL,NULL]",2
11,OBS,[quote] je crois .,"[NULL,NULL,NULL]",1
11,OBS,[quote] je crois .,"[NULL,NULL,NULL]",2
12,OBS,0. oh t es caché . [media],"[NULL,NULL,NULL]",1
12,OBS,0. oh t es caché . [media],"[NULL,NULL,NULL]",2
13,OBS,0. . [media],"[NULL,NULL,NULL]",1
13,OBS,0. . [media],"[NULL,NULL,NULL]",2
14,OBS,et tu es avec Sarah . [media],"[NULL,NULL,NULL]",1
14,OBS,et tu es avec Sarah . [media],"[NULL,NULL,NULL]",2
15,OBS,oh coucou Sarah \<None\> . [media],"[NULL,NULL,NULL]",1
15,OBS,oh coucou Sarah \<None\> . [media],"[NULL,NULL,NULL]",2
16,GIR,[quote] 0. .,"[NULL,NULL,NULL]",1
16,GIR,[quote] 0. .,"[NULL,NULL,NULL]",2
17,CHI,elle est pas belle Sarah ! [media],"[NULL,NULL,NULL]",1
17,CHI,elle est pas belle Sarah ! [media],"[NULL,NULL,NULL]",2
18,OBS,si elle est très jolie . [media],"[NULL,NULL,NULL]",1
18,OBS,si elle est très jolie . [media],"[NULL,NULL,NULL]",2
19,OBS,et on est chez Sarah . [media],"[NULL,NULL,NULL]",1
19,OBS,et on est chez Sarah . [media],"[NULL,NULL,NULL]",2
20,OBS,[quote] et vous êtes en_train de goûter . [media],"[NULL,NULL,NULL]",1
20,OBS,[quote] et vous êtes en_train de goûter . [media],"[NULL,NULL,NULL]",2
21,OBS,voilà . [media],"[NULL,NULL,NULL]",1
21,OBS,voilà . [media],"[NULL,NULL,NULL]",2
22,CHI,mais elle a de la glace xxx . [media],"[NULL,NULL,NULL]",1
22,CHI,mais elle a de la glace xxx . [media],"[NULL,NULL,NULL]",2
23,OBS,quoi ? [media],"[NULL,NULL,NULL]",1
23,OBS,quoi ? [media],"[NULL,NULL,NULL]",2
24,CHI,elle a de la glace . [media],"[NULL,NULL,NULL]",1
24,CHI,elle a de la glace . [media],"[NULL,NULL,NULL]",2
25,OBS,oui elle est à quoi ta glace Sarah ? [media],"[NULL,NULL,NULL]",1
25,OBS,oui elle est à quoi ta glace Sarah ? [media],"[NULL,NULL,NULL]",2
26,GIR,à la vanille à la fraise et à framboise . [media],"[NULL,NULL,NULL]",1
26,GIR,à la vanille à la fraise et à framboise . [media],"[NULL,NULL,NULL]",2
27,OBS,ho la la t en veux pas toi ? [media],"[NULL,NULL,NULL]",1
27,OBS,ho la la t en veux pas toi ? [media],"[NULL,NULL,NULL]",2
28,CHI,non j'ai man déjà mangé tout moi . [media],"[NULL,NULL,NULL]",1
28,CHI,non j'ai man déjà mangé tout moi . [media],"[NULL,NULL,NULL]",2
29,CHI,elle était à la mangue . [media],"[NULL,NULL,NULL]",1
29,CHI,elle était à la mangue . [media],"[NULL,NULL,NULL]",2
30,CHI,j'adore la mangue . [media],"[NULL,NULL,NULL]",1
30,CHI,j'adore la mangue . [media],"[NULL,NULL,NULL]",2
31,OBS,ah ouais !,"[NULL,NULL,NULL]",1
31,OBS,ah ouais !,"[NULL,NULL,NULL]",2
32,OBS,Delphine c'est possible d' enlever la musique ? [media],"[NULL,NULL,NULL]",1
32,OBS,Delphine c'est possible d' enlever la musique ? [media],"[NULL,NULL,NULL]",2
33,ADU,ouais ouais ouais .,"[NULL,NULL,NULL]",1
33,ADU,ouais ouais ouais .,"[NULL,NULL,NULL]",2
34,OBS,comme ça je les entends mieux . [media],"[NULL,NULL,NULL]",1
34,OBS,comme ça je les entends mieux . [media],"[NULL,NULL,NULL]",2
35,OBS,0. . [media],"[NULL,NULL,NULL]",1
35,OBS,0. . [media],"[NULL,NULL,NULL]",2
36,ADU,bon toi t as bien avancé quand_même hier ? [media],"[NULL,NULL,NULL]",1
36,ADU,bon toi t as bien avancé quand_même hier ? [media],"[NULL,NULL,NULL]",2
37,CHI,yyy yyy yyy yyy . [media],"[NULL,NULL,NULL]",1
37,CHI,yyy yyy yyy yyy . [media],"[NULL,NULL,NULL]",2
38,OBS,[quote] et t es en vacances là Théophile ?,"[NULL,NULL,NULL]",1
38,OBS,[quote] et t es en vacances là Théophile ?,"[NULL,NULL,NULL]",2
39,CHI,euh ouais . [media],"[NULL,NULL,NULL]",1
39,CHI,euh ouais . [media],"[NULL,NULL,NULL]",2
40,OBS,et qu'est-ce que t as fait pendant les vacances ? [media],"[NULL,NULL,NULL]",1
40,OBS,et qu'est-ce que t as fait pendant les vacances ? [media],"[NULL,NULL,NULL]",2
41,CHI,hum mais y avait Stéphane et Alice qui est venu chez nous hein . [media],"[NULL,NULL,NULL]",1
41,CHI,hum mais y avait Stéphane et Alice qui est venu chez nous hein . [media],"[NULL,NULL,NULL]",2
42,OBS,c'est qui ? [media],"[NULL,NULL,NULL]",1
42,OBS,c'est qui ? [media],"[NULL,NULL,NULL]",2
43,CHI,mais c'est yyy hein . [media],"[NULL,NULL,NULL]",1
43,CHI,mais c'est yyy hein . [media],"[NULL,NULL,NULL]",2
44,OBS,c'est qui ? [media],"[NULL,NULL,NULL]",1
44,OBS,c'est qui ? [media],"[NULL,NULL,NULL]",2
45,CHI,les yyy . [media],"[NULL,NULL,NULL]",1
45,CHI,les yyy . [media],"[NULL,NULL,NULL]",2
46,OBS,les yyy . [media],"[NULL,NULL,NULL]",1
46,OBS,les yyy . [media],"[NULL,NULL,NULL]",2
47,OBS,et ils ont quel âge ? [media],"[NULL,NULL,NULL]",1
47,OBS,et ils ont quel âge ? [media],"[NULL,NULL,NULL]",2
48,CHI,bé c'est pas des enfants . [media],"[NULL,NULL,NULL]",1
48,CHI,bé c'est pas des enfants . [media],"[NULL,NULL,NULL]",2
49,OBS,c'est des adultes ? [media],"[NULL,NULL,NULL]",1
49,OBS,c'est des adultes ? [media],"[NULL,NULL,NULL]",2
50,CHI,oui . [media],"[NULL,NULL,NULL]",1
50,CHI,oui . [media],"[NULL,NULL,NULL]",2
51,OBS,et ils ont des enfants ? [media],"[NULL,NULL,NULL]",1
51,OBS,et ils ont des enfants ? [media],"[NULL,NULL,NULL]",2
52,CHI,[quote] Stéphane et Alice .,"[NULL,NULL,NULL]",1
52,CHI,[quote] Stéphane et Alice .,"[NULL,NULL,NULL]",2
