ID,Speaker,utterance,annotation,list-ID
5,BR1,et le dinosaure . [media],"[NULL,NULL,NULL]",1
5,BR1,et le dinosaure . [media],"[NULL,NULL,NULL]",2
6,CHI,yyy .,"[NULL,NULL,NULL]",1
6,CHI,yyy .,"[NULL,NULL,NULL]",2
7,OBS,on est le vingt neuf août deux mille huit et Anaé a deux ans et un mois . [media],"[NULL,NULL,NULL]",1
7,OBS,on est le vingt neuf août deux mille huit et Anaé a deux ans et un mois . [media],"[NULL,NULL,NULL]",2
8,CHI,[quote] yyy là là !,"[NULL,NULL,NULL]",1
8,CHI,[quote] yyy là là !,"[NULL,NULL,NULL]",2
9,CHI,xxx yyy . [media],"[NULL,NULL,NULL]",1
9,CHI,xxx yyy . [media],"[NULL,NULL,NULL]",2
10,CHI,0. . [media],"[NULL,NULL,NULL]",1
10,CHI,0. . [media],"[NULL,NULL,NULL]",2
11,BR1,0. . [media],"[NULL,NULL,NULL]",1
11,BR1,0. . [media],"[NULL,NULL,NULL]",2
12,CHI,yyy .,"[NULL,NULL,NULL]",1
12,CHI,yyy .,"[NULL,NULL,NULL]",2
13,CHI,0. aïe ! [media],"[NULL,NULL,NULL]",1
13,CHI,0. aïe ! [media],"[NULL,NULL,NULL]",2
14,CHI,0. . [media],"[NULL,NULL,NULL]",1
14,CHI,0. . [media],"[NULL,NULL,NULL]",2
15,CHI,ouille ! [media],"[NULL,NULL,NULL]",1
15,CHI,ouille ! [media],"[NULL,NULL,NULL]",2
16,MOT,[quote] à quoi tu joues Anaé ?,"[NULL,NULL,NULL]",1
16,MOT,[quote] à quoi tu joues Anaé ?,"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
17,MOT,qu'est-ce que c'est ça ? [media],"[NULL,NULL,NULL]",1
17,MOT,qu'est-ce que c'est ça ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
18,CHI,e poupée . [media],"[NULL,NULL,NULL]",1
18,CHI,e poupée . [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
19,MOT,non mais ça parterre . [media],"[NULL,NULL,NULL]",1
19,MOT,non mais ça parterre . [media],"[PAR-Follow-up:Signal-disagreement,NULL,NULL]",2
20,MOT,qu'est-ce que c'est ? [media],"[NULL,NULL,NULL]",1
20,MOT,qu'est-ce que c'est ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
21,CHI,œ dinosaure . [media],"[NULL,NULL,NULL]",1
21,CHI,œ dinosaure . [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
22,MOT,et qui est-ce qui te l'a donné ? [media],"[NULL,NULL,NULL]",1
22,MOT,et qui est-ce qui te l'a donné ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,CHI-Response:No-response]",2
23,MOT,qui est-ce qui te l'a donné ce dinosaure ? [media],"[NULL,NULL,NULL]",1
23,MOT,qui est-ce qui te l'a donné ce dinosaure ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
24,CHI,c'est Arthur . [media],"[NULL,NULL,NULL]",1
24,CHI,c'est Arthur . [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
25,MOT,il l'a ramené d'où ? [media],"[NULL,NULL,NULL]",1
25,MOT,il l'a ramené d'où ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
26,MOT,tu sais ? [media],"[NULL,NULL,NULL]",1
26,MOT,tu sais ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
27,CHI,oh oh ! [media],"[NULL,NULL,NULL]",1
27,CHI,oh oh ! [media],"[CHI-Response:Non-answer:declarative,NULL,NULL]",2
28,MOT,oh oh . [media],"[NULL,NULL,NULL]",1
28,MOT,oh oh . [media],"[PAR-Follow-up:Repeat-answer,NULL,NULL]",2
29,MOT,alors la poupée . [media],"[NULL,NULL,NULL]",1
29,MOT,alors la poupée . [media],"[NULL,NULL,NULL]",2
30,CHI,[quote] 0. .,"[NULL,NULL,NULL]",1
30,CHI,[quote] 0. .,"[NULL,NULL,NULL]",2
31,CHI,poupée . [media],"[NULL,NULL,NULL]",1
31,CHI,poupée . [media],"[NULL,NULL,NULL]",2
32,OBS,elle est au fond la poupée ? [media],"[NULL,NULL,NULL]",1
32,OBS,elle est au fond la poupée ? [media],"[PAR-Initiation:Information-seeking:fact-based ,Complex-long,NULL]",2
33,CHI,hé oh . [media],"[NULL,NULL,NULL]",1
33,CHI,hé oh . [media],"[NULL,NULL,NULL]",2
34,OBS,[quote] tu la prends ?,"[NULL,NULL,NULL]",1
34,OBS,[quote] tu la prends ?,"[NULL,NULL,NULL]",2
35,OBS,voilà . [media],"[NULL,NULL,NULL]",1
35,OBS,voilà . [media],"[NULL,NULL,NULL]",2
36,MOT,il faut que tu racontes à Aliyah tout ce qu'on a fait pendant les vacances . [media],"[NULL,NULL,NULL]",1
36,MOT,il faut que tu racontes à Aliyah tout ce qu'on a fait pendant les vacances . [media],"[NULL,NULL,NULL]",2
37,CHI,quoi ? [media],"[NULL,NULL,NULL]",1
37,CHI,quoi ? [media],"[NULL,NULL,NULL]",2
38,MOT,on était où en vacances ? [media],"[NULL,NULL,NULL]",1
38,MOT,on était où en vacances ? [media],"[PAR-Initiation:Information-seeking:fact-based ,CHI-Response:No-response,NULL]",2
39,MOT,où est-ce qu'on est allé . avec Anouk ? [media],"[NULL,NULL,NULL]",1
39,MOT,où est-ce qu'on est allé . avec Anouk ? [media],"[PAR-Follow-up:Add-info,PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ]",2
40,CHI,oh oh ! [media],"[NULL,NULL,NULL]",1
40,CHI,oh oh ! [media],"[Complex-long,NULL,NULL]",2
41,CHI,elle est où poupée ? [media],"[NULL,NULL,NULL]",1
41,CHI,elle est où poupée ? [media],"[NULL,NULL,NULL]",2
42,CHI,0. . [media],"[NULL,NULL,NULL]",1
42,CHI,0. . [media],"[NULL,NULL,NULL]",2
43,OBS,mais c'est qui Anouk ?,"[NULL,NULL,NULL]",1
43,OBS,mais c'est qui Anouk ?,"[NULL,NULL,NULL]",2
44,OBS,Anaé . c'est qui Anouk ? [media],"[NULL,NULL,NULL]",1
44,OBS,Anaé . c'est qui Anouk ? [media],"[NULL,NULL,NULL]",2
45,MOT,tu dis à Aliyah \<None\> ? [media],"[NULL,NULL,NULL]",1
45,MOT,tu dis à Aliyah \<None\> ? [media],"[PAR-Initiation:Information-seeking:fact-based ,Complex-long,NULL]",2
46,OBS,je la connais pas moi \<None\> !,"[NULL,NULL,NULL]",1
46,OBS,je la connais pas moi \<None\> !,"[NULL,NULL,NULL]",2
47,MOT,c'est qui Anouk ? [media],"[NULL,NULL,NULL]",1
47,MOT,c'est qui Anouk ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
48,MOT,c'est ta \<trail off question\> [media],"[NULL,NULL,NULL]",1
48,MOT,c'est ta \<trail off question\> [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
49,CHI,se attrapé . [media],"[NULL,NULL,NULL]",1
49,CHI,se attrapé . [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
50,MOT,tu l'as attrapée ouais c'est qui Anouk ? [media],"[NULL,NULL,NULL]",1
50,MOT,tu l'as attrapée ouais c'est qui Anouk ? [media],"[PAR-Follow-up:Signal-agreement,PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ]",2
51,MOT,c'est ta cousine ! [media],"[NULL,NULL,NULL]",1
51,MOT,c'est ta cousine ! [media],"[CHI-Response:No-response,PAR-Follow-up:Give-response,NULL]",2
52,CHI,ma cousine . [media],"[NULL,NULL,NULL]",1
52,CHI,ma cousine . [media],"[NULL,NULL,NULL]",2
53,MOT,et où est-ce qu'on est allé avec Anouk ? [media],"[NULL,NULL,NULL]",1
53,MOT,et où est-ce qu'on est allé avec Anouk ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
54,CHI,quoi ? [media],"[NULL,NULL,NULL]",1
54,CHI,quoi ? [media],"[CHI-Response:Non-answer:interrogative,NULL,NULL]",2
55,MOT,on est allé où avec Anouk ? [media],"[NULL,NULL,NULL]",1
55,MOT,on est allé où avec Anouk ? [media],"[PAR-Follow-up:Re-ask-initial-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
56,CHI,yyy . [media],"[NULL,NULL,NULL]",1
56,CHI,yyy . [media],"[CHI-Response:No-label,NULL,NULL]",2
57,MOT,[quote] on est allé à la mer ?,"[NULL,NULL,NULL]",1
57,MOT,[quote] on est allé à la mer ?,"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
58,CHI,ho ho maman ! [media],"[NULL,NULL,NULL]",1
58,CHI,ho ho maman ! [media],"[CHI-Response:Non-answer:declarative,NULL,NULL]",2
59,MOT,oui ? [media],"[NULL,NULL,NULL]",1
59,MOT,oui ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
60,CHI,[quote] 0. .,"[NULL,NULL,NULL]",1
60,CHI,[quote] 0. .,"[NULL,NULL,NULL]",2
61,CHI,là ! [media],"[NULL,NULL,NULL]",1
61,CHI,là ! [media],"[CHI-Response:Non-answer:declarative,NULL,NULL]",2
62,MOT,[quote] qu'est-ce qui s passe ?,"[NULL,NULL,NULL]",1
62,MOT,[quote] qu'est-ce qui s passe ?,"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
63,MOT,qu'est-ce qu'il y a ? [media],"[NULL,NULL,NULL]",1
63,MOT,qu'est-ce qu'il y a ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
64,CHI,yyy . [media],"[NULL,NULL,NULL]",1
64,CHI,yyy . [media],"[CHI-Response:No-label,NULL,NULL]",2
65,MOT,et qu'est-ce qu'il y a là ? [media],"[NULL,NULL,NULL]",1
65,MOT,et qu'est-ce qu'il y a là ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
66,CHI,là . [media],"[NULL,NULL,NULL]",1
66,CHI,là . [media],"[CHI-Response:Non-answer:declarative,NULL,NULL]",2
67,MOT,boh . [media],"[NULL,NULL,NULL]",1
67,MOT,boh . [media],"[NULL,NULL,NULL]",2
68,MOT,qu'est-ce que tu promènes dans ta poussette ? [media],"[NULL,NULL,NULL]",1
68,MOT,qu'est-ce que tu promènes dans ta poussette ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
69,CHI,yyy . [media],"[NULL,NULL,NULL]",1
69,CHI,yyy . [media],"[CHI-Response:No-label,NULL,NULL]",2
70,MOT,xxx .,"[NULL,NULL,NULL]",1
70,MOT,xxx .,"[NULL,NULL,NULL]",2
71,MOT,qu'est-ce que c'est ? [media],"[NULL,NULL,NULL]",1
71,MOT,qu'est-ce que c'est ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
72,CHI,a yyy . [media],"[NULL,NULL,NULL]",1
